,city,state,latitude,longitude ,date,time
43231,darlington (uk/england),,50.45,-3.716667,2011-05-19,22:50
43232,elyria,oh,41.3683333,-82.1077778,2012-05-19,02:00
43233,marlton,nj,39.8911111,-74.9222222,2012-05-19,02:00
43234,seabeck,wa,47.6397222,-122.8272222,2012-05-19,03:00
43235,orlando,fl,28.5380556,-81.3794444,2012-05-19,04:55
43236,sumter,sc,33.9202778,-80.3416667,2012-05-19,09:00
43237,creston (canada),bc,49.1,-116.516667,2012-05-19,16:00
43238,montgomery,al,32.3666667,-86.3,2012-05-19,16:40
43239,lake elsinore,ca,33.6680556,-117.3263889,2012-05-19,20:15
43240,anchorage,ak,61.2180556,-149.9002778,2012-05-19,20:30
43241,st. peters,mo,38.8002778,-90.6263889,2012-05-19,20:58
43242,edna,tx,28.9783333,-96.6458333,2012-05-19,21:00
43243,exton,pa,40.0288889,-75.6211111,2012-05-19,21:00
43244,grayson,ga,33.8941667,-83.9558333,2012-05-19,21:00
43245,gulfport,ms,30.3672222,-89.0927778,2012-05-19,21:00
43246,lawrenceville,ga,33.9561111,-83.9880556,2012-05-19,21:00
43247,tulsa,ok,36.1538889,-95.9925,2012-05-19,21:00
43248,elk grove village,il,42.0038889,-87.9702778,2012-05-19,21:10
43249,greenville (canada),sk,34.852618,-82.39401,2012-05-19,21:10
43250,minneapolis,mn,44.9800000,-93.2636111,2012-05-19,21:10
43251,chicago,il,41.8500000,-87.65,2012-05-19,21:15
43252,minneapolis,mn,44.9800000,-93.2636111,2012-05-19,21:15
43253,fremont,oh,41.3502778,-83.1219444,2012-05-19,21:30
43254,woonsocket,ri,42.0027778,-71.5152778,2012-05-19,21:30
43255,detroit,mi,42.3313889,-83.0458333,2012-05-19,21:45
43256,stafford,va,38.4219444,-77.4086111,2012-05-19,21:45
43257,kendallville,in,41.4413889,-85.265,2012-05-19,21:50
43258,republic,mo,37.1200000,-93.48,2012-05-19,22:00
43259,rockport,ma,42.6555556,-70.6208333,2012-05-19,22:00
43260,sandy creek,ny,43.6441667,-76.0863889,2012-05-19,22:00
43261,sicklerville,nj,39.7172222,-74.9697222,2012-05-19,22:00
43262,ovid,ny,42.6763889,-76.8233333,2012-05-19,22:15
43263,johnstown,pa,40.3266667,-78.9222222,2012-05-19,22:30
43264,omaha,ne,41.2586111,-95.9375,2012-05-19,22:30
43265,britton,sd,45.7916667,-97.7505556,2012-05-19,23:00
43266,newport beach,ca,33.6188889,-117.9280556,2012-05-19,23:00
43267,palatine,il,42.1102778,-88.0341667,2012-05-19,23:00
43268,cumming,ga,34.2072222,-84.1402778,2012-05-19,23:52
43269,oakley,ca,37.9975000,-121.7113889,2013-05-19,04:00
43270,paso robles,ca,35.6266667,-120.69,2013-05-19,10:37
43271,eddington,me,44.8261111,-68.6938889,2013-05-19,18:30
43272,burgaw,nc,34.5519444,-77.9263889,2013-05-19,19:15
43273,surprise,az,33.6305556,-112.3325,2013-05-19,19:30
43274,orlando,fl,28.5380556,-81.3794444,2013-05-19,21:00
43275,carol stream,il,41.9125000,-88.1347222,2013-05-19,21:05
43276,columbus,oh,39.9611111,-82.9988889,2013-05-19,21:30
43277,lakeside,or,43.5758333,-124.1738889,2013-05-19,21:30
43278,south palm beach,fl,26.5886111,-80.0388889,2013-05-19,22:00
43279,toronto (canada),on,43.666667,-79.416667,2013-05-19,22:00
43280,coboconk (canada),on,44.666667,-78.8,2013-05-19,22:45
43281,new york city (glen oaks/littleneck area&#44 queens),ny,40.7141667,-74.0063889,2013-05-19,22:52
43282,ladysmith,va,38.0175000,-77.5155556,2013-05-19,23:05
43336,hudson,oh,41.2400000,-81.4408333,2000-05-20,05:00
43337,benedicta,me,45.8016667,-68.4122222,2000-05-20,13:00
43338,viola,wi,43.5061111,-90.6680556,2000-05-20,14:27
43339,glenn ellyn,il,41.877529,-88.067012,2000-05-20,15:00
43340,hampton,va,37.0297222,-76.3455556,2000-05-20,16:10
43341,santa clarita,ca,34.3916667,-118.5416667,2000-05-20,20:20
43342,lancaster,ca,34.6980556,-118.1358333,2000-05-20,20:45
43343,yukon (canada),yk,64.282327,-135.0,2000-05-20,21:50
43344,index,wa,47.8208333,-121.5538889,2000-05-20,23:30
43345,augusta,ks,37.6866667,-96.9763889,2000-05-20,24:00
43346,yarmouth (canada),ns,43.833333,-66.116667,2001-05-20,01:30
43347,ottawa (canada),on,45.416667,-75.7,2001-05-20,02:00
43348,freeland (whidbey island),wa,48.0097222,-122.5247222,2001-05-20,05:30
43349,denver,co,39.7391667,-104.9841667,2001-05-20,14:00
43350,knaresborough&#44 north yorkshire (uk/england),,54.011022,-1.47102,2001-05-20,18:00
43351,aloha,or,45.4944444,-122.8658333,2001-05-20,19:50
43352,hillsboro,or,45.5230556,-122.9886111,2001-05-20,21:15
43353,winslow,in,38.3822222,-87.2127778,2001-05-20,22:15
43354,london (uk/england),,51.514125,-0.093689,2001-05-20,23:00
43355,port st. lucie,fl,27.273049,-80.358226,2002-05-20,01:00
43356,fort lewis,wa,47.088811,-122.602484,2002-05-20,02:00
43357,winnipeg (canada),mb,49.883333,-97.166667,2002-05-20,03:10
43358,new york city (brooklyn),ny,40.7141667,-74.0063889,2002-05-20,11:30
43359,butte,mt,46.0038889,-112.5338889,2002-05-20,19:30
43360,galesburg,il,40.9477778,-90.3711111,2002-05-20,20:00
43361,fairless hills,pa,40.1794444,-74.8555556,2002-05-20,21:00
43362,ventura,ca,34.2783333,-119.2922222,2002-05-20,21:00
43363,baltimore,md,39.2902778,-76.6125,2002-05-20,22:00
43364,plano,tx,33.0197222,-96.6986111,2002-05-20,22:09
43365,shrewsbury,pa,39.7686111,-76.68,2002-05-20,22:15
43366,salt lake city,ut,40.7608333,-111.8902778,2003-05-20,00:15
43367,high point,nc,35.9555556,-80.0055556,2003-05-20,01:30
43368,tucson,az,32.2216667,-110.9258333,2003-05-20,02:35
43369,new york city,ny,40.7141667,-74.0063889,2003-05-20,04:43
43370,paducah,ky,37.0833333,-88.6,2003-05-20,19:00
43371,indore (india),,22.719569,75.857726,2004-05-20,00:15
43372,loganville,ga,33.8388889,-83.9008333,2004-05-20,02:00
43373,superior,mt,47.1916667,-114.8908333,2004-05-20,03:00
43374,fairfield/vallejo (between),ca,38.256213,-121.928093,2004-05-20,19:40
43375,honolulu,hi,21.3069444,-157.8583333,2004-05-20,20:20
43376,superior,wi,46.7208333,-92.1038889,2004-05-20,20:30
43377,gila bend,az,32.9477778,-112.7161111,2004-05-20,21:30
43378,montrose,co,38.4783333,-107.8755556,2004-05-20,21:30
43379,boston,ma,42.3583333,-71.0602778,2004-05-20,21:40
43380,burlington,wa,48.4758333,-122.3241667,2004-05-20,23:00
43381,cut bank,mt,48.6330556,-112.3252778,2005-05-20,00:30
43382,fergus falls,mn,46.2830556,-96.0772222,2005-05-20,02:53
43383,fergus falls,mn,46.2830556,-96.0772222,2005-05-20,03:00
43384,fergus falls,mn,46.2830556,-96.0772222,2005-05-20,03:00
43385,becej (serbia),,45.616667,20.033333,2005-05-20,11:00
43386,redwood city,ca,37.4852778,-122.2352778,2005-05-20,13:30
43387,romulus,mi,42.2222222,-83.3966667,2005-05-20,14:30
43388,honolulu,hi,21.3069444,-157.8583333,2005-05-20,20:00
43389,henderson,nv,36.0397222,-114.9811111,2005-05-20,20:03
43390,russelllton,pa,40.611456,-79.836996,2005-05-20,21:05
43391,plains,pa,41.2752778,-75.8505556,2005-05-20,21:20
43392,san diego,ca,32.7152778,-117.1563889,2005-05-20,21:30
43393,danvers,ma,42.5750000,-70.9305556,2005-05-20,22:00
43394,bellevue,wa,47.6105556,-122.1994444,2005-05-20,22:29
43395,hamilton (canada),on,43.25,-79.833333,2005-05-20,23:40
43396,wilson,nc,35.7211111,-77.9158333,2006-05-20,00:05
43397,gaylord,mn,44.5530556,-94.2202778,2006-05-20,00:58
43398,newcastle upon tyne (uk/england),,54.988056,-1.619444,2006-05-20,01:20
43399,plainfield,il,41.6269444,-88.2038889,2006-05-20,02:35
43400,lewisville,tx,33.0461111,-96.9938889,2006-05-20,04:30
43401,greenwich,ct,41.0263889,-73.6288889,2006-05-20,10:20
43402,beaver (in outskirts of),ut,38.2769444,-112.6402778,2006-05-20,11:00
43403,bowland&#44 lancashire (uk/england),,53.962873,-2.745362,2006-05-20,13:00
43404,accrington&#44 lancashire (uk/england),,53.753609,-2.37218,2006-05-20,13:30
43405,bucharest (romania),,44.4325,26.103889,2006-05-20,13:30
43406,torrance,ca,33.8358333,-118.3397222,2006-05-20,15:00
43407,grayson,ky,38.3325000,-82.9486111,2006-05-20,15:30
43408,azle,tx,32.8950000,-97.5455556,2006-05-20,22:00
43409,oakwood,oh,39.7252778,-84.1741667,2006-05-20,22:00
43410,spring hill,fl,28.5555556,-82.4505556,2006-05-20,22:10
43411,perth amboy,nj,40.5066667,-74.2658333,2007-05-20,06:00
43412,beecher,il,41.3405556,-87.6213889,2007-05-20,08:45
43413,lehigh acres,fl,26.6250000,-81.625,2007-05-20,15:00
43414,sacramento,ca,38.5816667,-121.4933333,2007-05-20,19:15
43415,santa ana,ca,33.7455556,-117.8669444,2007-05-20,20:30
43416,aylmer (canada),qc,45.4,-75.85,2007-05-20,20:43
43417,san rafael,ca,37.9736111,-122.53,2007-05-20,21:10
43418,orlando,fl,28.5380556,-81.3794444,2007-05-20,22:00
43419,denver,co,39.7391667,-104.9841667,2007-05-20,23:54
43420,weymouth,ma,42.2208333,-70.9402778,2008-05-20,04:20
43421,santa fe,nm,35.6869444,-105.9372222,2008-05-20,07:25
43422,tucson,az,32.2216667,-110.9258333,2008-05-20,13:00
43423,rolla,mo,37.9513889,-91.7711111,2008-05-20,21:23
43424,tama,ia,41.9666667,-92.5766667,2008-05-20,21:30
43425,seguin,tx,29.5686111,-97.9644444,2008-05-20,21:45
43426,lee,nh,43.1230556,-71.0119444,2008-05-20,23:00
43427,wellsboro,pa,41.7486111,-77.3008333,2008-05-20,23:00
43428,hueston woods state park,oh,39.576863,-84.739392,2008-05-20,23:30
43429,syracuse (elbridge),ny,43.0480556,-76.1477778,2008-05-20,23:35
43430,highgate,vt,44.951111,-73.064167,2009-05-20,01:34
43431,sharon,pa,41.2330556,-80.4936111,2009-05-20,03:00
43432,christmas valley,or,43.2363889,-120.6358333,2009-05-20,09:25
43433,new york city,ny,40.7141667,-74.0063889,2009-05-20,20:00
43434,new york city,ny,40.7141667,-74.0063889,2009-05-20,20:00
43435,asheville,nc,35.6008333,-82.5541667,2009-05-20,20:30
43436,new brighton,mn,45.0655556,-93.2016667,2009-05-20,20:30
43437,raleigh,nc,35.7719444,-78.6388889,2009-05-20,21:15
43438,madison,wi,43.0730556,-89.4011111,2009-05-20,22:00
43439,lockport,il,41.5894444,-88.0577778,2009-05-20,22:15
43440,lisbon,me,44.0313889,-70.105,2009-05-20,22:30
43441,allegheny state park,ny,42.014367,-78.834816,2009-05-20,23:00
43442,harpersfield,ny,42.4383333,-74.6877778,2009-05-20,23:00
43443,pinkney,mi,42.456701,-83.946336,2009-05-20,23:00
43444,chino,ca,34.0122222,-117.6880556,2010-05-20,01:00
43445,mesa,az,33.4222222,-111.8219444,2010-05-20,01:40
43446,south kingstown,ri,41.447569,-71.524667,2010-05-20,11:00
43447,assateague island,md,38.060797,-75.236238,2010-05-20,13:46
43448,beverly hills,mi,42.5238889,-83.2233333,2010-05-20,19:15
43449,aransas pass,tx,27.9091667,-97.1497222,2010-05-20,21:00
43450,ashton,id,44.0716667,-111.4475,2010-05-20,21:30
43451,tolland,ct,41.8713889,-72.3691667,2010-05-20,21:30
43452,springfield,nj,40.7230556,-74.3111111,2010-05-20,21:40
43453,boonsboro,md,39.5061111,-77.6527778,2010-05-20,22:10
43454,port hawkesbury (canada),ns,45.6,-61.35,2010-05-20,23:40
43455,kirkland,wa,47.6816667,-122.2075,2011-05-20,12:00
43456,longview,tx,32.5005556,-94.7402778,2011-05-20,16:00
43457,ferizaj (kosovo),,42.372541,21.147384,2011-05-20,18:00
43458,mussel shoals,al,38.51529,-84.709841,2011-05-20,21:40
43459,lincoln,ca,38.8916667,-121.2919444,2011-05-20,21:50
43460,woodland hills,ca,34.1683333,-118.605,2011-05-20,22:30
43461,mobile,al,30.6941667,-88.0430556,2011-05-20,22:34
43462,sherrill,ia,42.6038889,-90.7844444,2011-05-20,23:00
43463,ottawa (canada),on,45.416667,-75.7,2011-05-20,23:40
43464,east sandwich,ma,41.7416667,-70.4522222,2012-05-20,00:00
43465,east sandwich,ma,41.7416667,-70.4522222,2012-05-20,00:00
43466,milwaukee,wi,43.0388889,-87.9063889,2012-05-20,00:00
43467,portsmouth,va,36.8352778,-76.2986111,2012-05-20,01:45
43468,murray,ut,40.6669444,-111.8872222,2012-05-20,02:45
43469,lenoir,nc,35.9138889,-81.5391667,2012-05-20,03:15
43470,waiparous (canada),ab,51.282376,-114.841158,2012-05-20,04:30
43471,alameda,ca,37.7652778,-122.2405556,2012-05-20,08:35
43472,holden beach,nc,33.9133333,-78.3041667,2012-05-20,10:42
43473,fond du lac,wi,43.7730556,-88.4469444,2012-05-20,14:00
43474,moffett field,ca,37.41128,-122.054192,2012-05-20,19:00
43475,fresno,ca,36.7477778,-119.7713889,2012-05-20,20:00
43476,stouffville (canada),on,43.966667,-79.25,2012-05-20,20:38
43477,burbank,ca,34.1808333,-118.3080556,2012-05-20,20:45
43478,suwanee,ga,34.0513889,-84.0713889,2012-05-20,21:00
43479,albir (spain),,27.461572,-109.910413,2012-05-20,21:15
43480,palm springs,ca,33.8302778,-116.5444444,2012-05-20,21:15
43481,cedar city,ut,37.6775000,-113.0611111,2012-05-20,21:30
43482,dunnville (canada),on,42.9,-79.616667,2012-05-20,21:50
43483,greensburg,pa,40.3013889,-79.5391667,2012-05-20,22:00
43484,st. catharines (canada),on,43.166667,-79.233333,2012-05-20,22:00
43485,port dover (canada),on,42.783333,-80.2,2012-05-20,22:26
43486,mississauga (canada),on,43.15,-79.5,2012-05-20,22:30
43487,south jordan,ut,40.5622222,-111.9288889,2012-05-20,22:35
43488,moore,ok,35.3394444,-97.4863889,2012-05-20,23:30
43489,gulf breeze,fl,30.3569444,-87.1638889,2012-05-20,24:00
43490,union,me,44.2113889,-69.2747222,2013-05-20,20:30
43491,jacksonville,fl,30.3319444,-81.6558333,2013-05-20,20:45
43492,fall river mills,ca,41.0047222,-121.4372222,2013-05-20,21:25
43493,oceanside,ca,33.1958333,-117.3786111,2013-05-20,21:25
43494,delray beach,fl,26.4611111,-80.0730556,2013-05-20,21:35
43495,athens,al,34.8027778,-86.9716667,2013-05-20,21:45
43496,corunna (canada),on,42.88475,-82.450903,2013-05-20,21:45
43497,oshawa (canada),on,43.9,-78.866667,2013-05-20,22:05
43498,port washington,ny,40.8255556,-73.6986111,2013-05-20,22:30
43499,lynbrook (long island),ny,40.6547222,-73.6722222,2013-05-20,22:45
43500,hoboken,nj,40.7438889,-74.0327778,2013-05-20,23:00
43522,nasa-internet tv,tx,31.968599,-99.901813,2000-05-21,01:00
43523,new smyrna beach,fl,29.0255556,-80.9272222,2000-05-21,02:40
43524,glasgow (uk/scotland),,55.833333,-4.25,2000-05-21,04:50
43525,bauxite,ar,34.5555556,-92.5211111,2000-05-21,23:00
43526,new york city,ny,40.7141667,-74.0063889,2001-05-21,01:00
43527,atlanta,ga,33.7488889,-84.3880556,2001-05-21,01:10
43528,kuala lumpur (malaysia),,3.139003,101.686855,2001-05-21,20:00
43529,melbourne beach,fl,28.0680556,-80.5605556,2001-05-21,20:30
43530,bowling green,ky,36.9902778,-86.4436111,2001-05-21,21:30
43531,las vegas,nv,36.1750000,-115.1363889,2001-05-21,21:45
43532,budapest (hungary),,47.497912,19.040235,2001-05-21,22:00
43533,seattle,wa,47.6063889,-122.3308333,2001-05-21,22:01
43534,la mesa,ca,32.7677778,-117.0222222,2001-05-21,23:00
43535,oxnard,ca,34.1975000,-119.1761111,2002-05-21,01:15
43536,camarillo (rural),ca,34.2163889,-119.0366667,2002-05-21,01:45
43537,ventura,ca,34.2783333,-119.2922222,2002-05-21,02:30
43538,ely,mn,47.9033333,-91.8669444,2002-05-21,15:30
43539,euclid,oh,41.5930556,-81.5269444,2002-05-21,18:30
43540,tampa,fl,27.9472222,-82.4586111,2002-05-21,19:56
43541,muncie,in,40.1933333,-85.3863889,2002-05-21,22:00
43542,raleigh,nc,35.7719444,-78.6388889,2002-05-21,22:20
43543,maxville (canada),on,45.283333,-74.85,2002-05-21,23:50
43544,stony plain (canada),ab,53.533333,-114.0,2003-05-21,02:00
43545,orland,ca,39.7475000,-122.1952778,2003-05-21,04:35
43546,tempe,az,33.4147222,-111.9086111,2003-05-21,05:30
43547,winter springs,fl,28.6986111,-81.3083333,2003-05-21,08:35
43548,alburquerque,nm,35.110703,-106.609991,2003-05-21,12:00
43549,flatrock/taylor border,mi,44.314844,-85.602364,2003-05-21,17:30
43550,brisbane (qld&#44 australia),,-27.47101,153.024292,2003-05-21,19:45
43551,rifle,co,39.5347222,-107.7825,2003-05-21,21:30
43552,san lorenzo,ca,37.6811111,-122.1233333,2003-05-21,22:00
43553,winchester,wi,44.1986111,-88.6647222,2003-05-21,22:45
43554,hamilton (canada),on,43.25,-79.833333,2003-05-21,23:30
43555,washington&#44 d.c.&#44 suburbs,va,38.907192,-77.036871,2004-05-21,07:28
43556,greeley,co,40.4233333,-104.7086111,2004-05-21,15:00
43557,palm coast,fl,29.5847222,-81.2080556,2004-05-21,21:00
43558,washington&#44 d.c.,dc,38.907231,-77.036464,2004-05-21,22:42
43559,clinton,mo,38.3686111,-93.7780556,2004-05-21,23:37
43560,clinton,mo,38.3686111,-93.7780556,2004-05-21,23:37
43561,harrison,oh,39.2619444,-84.82,2004-05-21,24:00
43562,lincoln,ne,40.8000000,-96.6666667,2005-05-21,00:30
43563,suches,ga,34.6888889,-84.0222222,2005-05-21,01:00
43564,holualoa,hi,19.6227778,-155.9522222,2005-05-21,02:20
43565,edgewood,nm,35.0613889,-106.1908333,2005-05-21,09:58
43566,dadeville,al,32.8311111,-85.7636111,2005-05-21,13:00
43567,oxnard,ca,34.1975000,-119.1761111,2005-05-21,18:00
43568,lewisville,tx,33.0461111,-96.9938889,2005-05-21,20:10
43569,son en breugel (netherlands),,51.524896,5.461625,2005-05-21,22:00
43570,warm springs,nv,38.1905556,-116.3691667,2005-05-21,22:00
43571,watauga,tx,32.8577778,-97.2544444,2005-05-21,22:00
43572,arlington,tx,32.7355556,-97.1077778,2005-05-21,22:10
43573,port hueneme,ca,34.1477778,-119.1941667,2005-05-21,23:30
43574,molly stark st. park (marlboro),vt,44.558803,-72.577841,2006-05-21,00:30
43575,phoenix,az,33.4483333,-112.0733333,2006-05-21,03:30
43576,tempe,az,33.4147222,-111.9086111,2006-05-21,10:30
43577,las vegas,nv,36.1750000,-115.1363889,2006-05-21,10:45
43578,keene (canada),on,44.25,-78.166667,2006-05-21,13:00
43579,central coast (australia),,-33.42979,151.371445,2006-05-21,16:00
43580,easter island (chile),,-27.121192,-109.366424,2006-05-21,16:00
43581,dover,de,39.1580556,-75.5247222,2006-05-21,20:00
43582,lansdowne house (canada),on,52.216667,-87.883333,2006-05-21,21:47
43583,richmond,va,37.5536111,-77.4605556,2006-05-21,21:55
43584,murrieta,ca,33.5538889,-117.2130556,2006-05-21,22:30
43585,regina (canada),sk,50.45,-104.616667,2006-05-21,23:10
43586,grove city,pa,41.1577778,-80.0888889,2007-05-21,12:40
43587,port isabel,tx,26.0730556,-97.2083333,2007-05-21,21:00
43588,toronto (canada),on,43.666667,-79.416667,2007-05-21,21:00
43589,orlando,fl,28.5380556,-81.3794444,2007-05-21,23:00
43590,oxford (uk/england),,51.75,-1.25,2007-05-21,24:00
43591,seattle,wa,47.6063889,-122.3308333,2008-05-21,11:30
43592,comer,ga,34.0636111,-83.1255556,2008-05-21,13:00
43593,smyrna,tn,35.9827778,-86.5186111,2008-05-21,13:00
43594,mammoth lakes,ca,37.6486111,-118.9711111,2008-05-21,21:15
43595,palm beach gardens,fl,26.8230556,-80.1388889,2008-05-21,21:18
43596,cuba,mo,38.0627778,-91.4033333,2008-05-21,22:00
43597,mchenry,il,42.3333333,-88.2666667,2008-05-21,22:30
43598,south bend,in,41.6833333,-86.25,2008-05-21,23:00
43599,milliken,co,40.3294444,-104.8547222,2008-05-21,23:05
43600,el paso,tx,31.7586111,-106.4863889,2009-05-21,00:00
43601,fredericksburg,va,38.3030556,-77.4608333,2009-05-21,11:40
43602,lynnwood,wa,47.8211111,-122.3138889,2009-05-21,20:45
43603,bradley beach,nj,40.2022222,-74.0125,2009-05-21,21:00
43604,vernon,vt,42.7619444,-72.5138889,2009-05-21,22:00
43605,winterport,me,44.6377778,-68.8455556,2009-05-21,22:05
43606,kaunas (lithuania),,54.898521,23.903597,2009-05-21,23:03
43607,louisville,ky,38.2541667,-85.7594444,2009-05-21,23:20
43608,san jose,ca,37.3394444,-121.8938889,2010-05-21,00:05
